suffix,page,issue,date
132,121,8,13.01.1981
133,122,8,13.01.1981
134,123,8,13.01.1981
135,124,8,13.01.1981
137,125,9,14.01.1981
138,126,9,14.01.1981
139,127,9,14.01.1981
140,128,9,14.01.1981
141,129,9,14.01.1981
142,130,9,14.01.1981
143,131,9,14.01.1981
144,132,9,14.01.1981
145,133,9,14.01.1981
146,134,9,14.01.1981
147,135,9,14.01.1981
148,136,9,14.01.1981
149,137,9,14.01.1981
150,138,9,14.01.1981
151,139,9,14.01.1981
152,140,9,14.01.1981
154,141,10,15.01.1981
155,142,10,15.01.1981
156,143,10,15.01.1981
157,144,10,15.01.1981
158,145,10,15.01.1981
159,146,10,15.01.1981
160,147,10,15.01.1981
161,148,10,15.01.1981
162,149,10,15.01.1981
163,150,10,15.01.1981
164,151,10,15.01.1981
165,152,10,15.01.1981
166,153,10,15.01.1981
167,154,10,15.01.1981
168,155,10,15.01.1981
169,156,10,15.01.1981
171,157,11,16.01.1981
172,158,11,16.01.1981
173,159,11,16.01.1981
174,160,11,16.01.1981
175,161,11,16.01.1981
176,162,11,16.01.1981
177,163,11,16.01.1981
178,164,11,16.01.1981
179,165,11,16.01.1981
180,166,11,16.01.1981
181,167,11,16.01.1981
182,168,11,16.01.1981
184,169,12,17.01.1981
185,170,12,17.01.1981
186,171,12,17.01.1981
187,172,12,17.01.1981
188,173,12,17.01.1981
189,174,12,17.01.1981
190,175,12,17.01.1981
191,176,12,17.01.1981
193,177,13,19.01.1981
194,178,13,19.01.1981
195,179,13,19.01.1981
196,180,13,19.01.1981
197,181,13,19.01.1981
198,182,13,19.01.1981
199,183,13,19.01.1981
200,184,13,19.01.1981
201,185,13,19.01.1981
202,186,13,19.01.1981
203,187,13,19.01.1981
204,188,13,19.01.1981
206,189,14,20.01.1981
207,190,14,20.01.1981
208,191,14,20.01.1981
209,192,14,20.01.1981
210,193,14,20.01.1981
211,194,14,20.01.1981
212,195,14,20.01.1981
213,196,14,20.01.1981
214,197,14,20.01.1981
215,198,14,20.01.1981
216,199,14,20.01.1981
217,200,14,20.01.1981
218,201,14,20.01.1981
219,202,14,20.01.1981
220,203,14,20.01.1981
221,204,14,20.01.1981
223,205,15,21.01.1981
224,206,15,21.01.1981
225,207,15,21.01.1981
226,208,15,21.01.1981
227,209,15,21.01.1981
228,210,15,21.01.1981
229,211,15,21.01.1981
230,212,15,21.01.1981
231,213,15,21.01.1981
232,214,15,21.01.1981
233,215,15,21.01.1981
234,216,15,21.01.1981
235,217,15,21.01.1981
236,218,15,21.01.1981
237,219,15,21.01.1981
238,220,15,21.01.1981
240,221,16,22.01.1981
241,222,16,22.01.1981
242,223,16,22.01.1981
243,224,16,22.01.1981
244,225,16,22.01.1981
245,226,16,22.01.1981
246,227,16,22.01.1981
247,228,16,22.01.1981
248,229,16,22.01.1981
249,230,16,22.01.1981
250,231,16,22.01.1981
251,232,16,22.01.1981
252,233,16,22.01.1981
253,234,16,22.01.1981
254,235,16,22.01.1981
255,236,16,22.01.1981
257,237,17,23.01.1981
258,238,17,23.01.1981
259,239,17,23.01.1981
260,240,17,23.01.1981
261,241,17,23.01.1981
262,242,17,23.01.1981
263,243,17,23.01.1981
264,244,17,23.01.1981
265,245,17,23.01.1981
266,246,17,23.01.1981
267,247,17,23.01.1981
268,248,17,23.01.1981
270,249,18,24.01.1981
271,250,18,24.01.1981
272,251,18,24.01.1981
273,252,18,24.01.1981
274,253,18,24.01.1981
275,254,18,24.01.1981
276,255,18,24.01.1981
277,256,18,24.01.1981
279,257,19,26.01.1981
280,258,19,26.01.1981
281,259,19,26.01.1981
282,260,19,26.01.1981
283,261,19,26.01.1981
284,262,19,26.01.1981
285,263,19,26.01.1981
286,264,19,26.01.1981
287,265,19,26.01.1981
288,266,19,26.01.1981
289,267,19,26.01.1981
290,268,19,26.01.1981
291,269,19,26.01.1981
292,270,19,26.01.1981
293,271,19,26.01.1981
294,272,19,26.01.1981
296,273,20,27.01.1981
297,274,20,27.01.1981
298,275,20,27.01.1981
299,276,20,27.01.1981
300,277,20,27.01.1981
301,278,20,27.01.1981
302,279,20,27.01.1981
303,280,20,27.01.1981
304,281,20,27.01.1981
305,282,20,27.01.1981
306,283,20,27.01.1981
307,284,20,27.01.1981
309,285,21,28.01.1981
310,286,21,28.01.1981
311,287,21,28.01.1981
312,288,21,28.01.1981
313,289,21,28.01.1981
314,290,21,28.01.1981
315,291,21,28.01.1981
316,292,21,28.01.1981
317,293,21,28.01.1981
318,294,21,28.01.1981
319,295,21,28.01.1981
320,296,21,28.01.1981
321,297,21,28.01.1981
322,298,21,28.01.1981
323,299,21,28.01.1981
324,300,21,28.01.1981
326,301,22,29.01.1981
327,302,22,29.01.1981
328,303,22,29.01.1981
329,304,22,29.01.1981
330,305,22,29.01.1981
331,306,22,29.01.1981
332,307,22,29.01.1981
333,308,22,29.01.1981
334,309,22,29.01.1981
335,310,22,29.01.1981
336,311,22,29.01.1981
337,312,22,29.01.1981
339,313,23,30.01.1981
340,314,23,30.01.1981
341,315,23,30.01.1981
342,316,23,30.01.1981
343,317,23,30.01.1981
344,318,23,30.01.1981
345,319,23,30.01.1981
346,320,23,30.01.1981
347,321,23,30.01.1981
348,322,23,30.01.1981
349,323,23,30.01.1981
350,324,23,30.01.1981
352,325,24,31.01.1981
353,326,24,31.01.1981
354,327,24,31.01.1981
355,328,24,31.01.1981
356,329,24,31.01.1981
357,330,24,31.01.1981
358,331,24,31.01.1981
359,332,24,31.01.1981
361,333,25,02.02.1981
362,334,25,02.02.1981
363,335,25,02.02.1981
364,336,25,02.02.1981
365,337,25,02.02.1981
366,338,25,02.02.1981
367,339,25,02.02.1981
368,340,25,02.02.1981
369,341,25,02.02.1981
370,342,25,02.02.1981
371,343,25,02.02.1981
372,344,25,02.02.1981
374,345,26,03.02.1981
375,346,26,03.02.1981
376,347,26,03.02.1981
377,348,26,03.02.1981
378,349,26,03.02.1981
379,350,26,03.02.1981
380,351,26,03.02.1981
381,352,26,03.02.1981
382,353,26,03.02.1981
383,354,26,03.02.1981
384,355,26,03.02.1981
385,356,26,03.02.1981
387,357,27,04.02.1981
388,358,27,04.02.1981
389,359,27,04.02.1981
390,360,27,04.02.1981
391,361,27,04.02.1981
392,362,27,04.02.1981
393,363,27,04.02.1981
394,364,27,04.02.1981
395,365,27,04.02.1981
396,366,27,04.02.1981
397,367,27,04.02.1981
398,368,27,04.02.1981
399,369,27,04.02.1981
400,370,27,04.02.1981
401,371,27,04.02.1981
402,372,27,04.02.1981
404,373,28,05.02.1981
405,374,28,05.02.1981
406,375,28,05.02.1981
407,376,28,05.02.1981
408,377,28,05.02.1981
409,378,28,05.02.1981
410,379,28,05.02.1981
411,380,28,05.02.1981
412,381,28,05.02.1981
413,382,28,05.02.1981
414,383,28,05.02.1981
415,384,28,05.02.1981
416,385,28,05.02.1981
417,386,28,05.02.1981
418,387,28,05.02.1981
419,388,28,05.02.1981
421,389,29,06.02.1981
422,390,29,06.02.1981
423,391,29,06.02.1981
424,392,29,06.02.1981
425,393,29,06.02.1981
426,394,29,06.02.1981
427,395,29,06.02.1981
428,396,29,06.02.1981
429,397,29,06.02.1981
430,398,29,06.02.1981
431,399,29,06.02.1981
432,400,29,06.02.1981
433,401,29,06.02.1981
434,402,29,06.02.1981
435,403,29,06.02.1981
436,404,29,06.02.1981
438,405,30,07.02.1981
439,406,30,07.02.1981
440,407,30,07.02.1981
441,408,30,07.02.1981
442,409,30,07.02.1981
443,410,30,07.02.1981
444,411,30,07.02.1981
445,412,30,07.02.1981
447,413,31,09.02.1981
448,414,31,09.02.1981
449,415,31,09.02.1981
450,416,31,09.02.1981
451,417,31,09.02.1981
452,418,31,09.02.1981
453,419,31,09.02.1981
454,420,31,09.02.1981
455,421,31,09.02.1981
456,422,31,09.02.1981
457,423,31,09.02.1981
458,424,31,09.02.1981
460,425,32,10.02.1981
461,426,32,10.02.1981
462,427,32,10.02.1981
463,428,32,10.02.1981
464,429,32,10.02.1981
465,430,32,10.02.1981
466,431,32,10.02.1981
467,432,32,10.02.1981
468,433,32,10.02.1981
469,434,32,10.02.1981
470,435,32,10.02.1981
471,436,32,10.02.1981
472,437,32,10.02.1981
473,438,32,10.02.1981
474,439,32,10.02.1981
475,440,32,10.02.1981
477,441,33,11.02.1981
478,442,33,11.02.1981
479,443,33,11.02.1981
480,444,33,11.02.1981
481,445,33,11.02.1981
482,446,33,11.02.1981
483,447,33,11.02.1981
484,448,33,11.02.1981
485,449,33,11.02.1981
486,450,33,11.02.1981
487,451,33,11.02.1981
488,452,33,11.02.1981
489,453,33,11.02.1981
490,454,33,11.02.1981
491,455,33,11.02.1981
492,456,33,11.02.1981
494,457,34,12.02.1981
495,458,34,12.02.1981
496,459,34,12.02.1981
497,460,34,12.02.1981
498,461,34,12.02.1981
499,462,34,12.02.1981
500,463,34,12.02.1981
501,464,34,12.02.1981
502,465,34,12.02.1981
503,466,34,12.02.1981
504,467,34,12.02.1981
505,468,34,12.02.1981
506,469,34,12.02.1981
507,470,34,12.02.1981
508,471,34,12.02.1981
509,472,34,12.02.1981
511,473,35,13.02.1981
512,474,35,13.02.1981
513,475,35,13.02.1981
514,476,35,13.02.1981
515,477,35,13.02.1981
516,478,35,13.02.1981
517,479,35,13.02.1981
518,480,35,13.02.1981
519,481,35,13.02.1981
520,482,35,13.02.1981
521,483,35,13.02.1981
522,484,35,13.02.1981
524,485,36,14.02.1981
525,486,36,14.02.1981
526,487,36,14.02.1981
527,488,36,14.02.1981
528,489,36,14.02.1981
529,490,36,14.02.1981
530,491,36,14.02.1981
531,492,36,14.02.1981
533,493,37,16.02.1981
534,494,37,16.02.1981
535,495,37,16.02.1981
536,496,37,16.02.1981
537,497,37,16.02.1981
538,498,37,16.02.1981
539,499,37,16.02.1981
540,500,37,16.02.1981
541,501,37,16.02.1981
542,502,37,16.02.1981
543,503,37,16.02.1981
544,504,37,16.02.1981
546,505,38,17.02.1981
547,506,38,17.02.1981
548,507,38,17.02.1981
549,508,38,17.02.1981
550,509,38,17.02.1981
551,510,38,17.02.1981
552,511,38,17.02.1981
553,512,38,17.02.1981
554,513,38,17.02.1981
555,514,38,17.02.1981
556,515,38,17.02.1981
557,516,38,17.02.1981
559,517,39,18.02.1981
560,518,39,18.02.1981
561,519,39,18.02.1981
562,520,39,18.02.1981
563,521,39,18.02.1981
564,522,39,18.02.1981
565,523,39,18.02.1981
566,524,39,18.02.1981
567,525,39,18.02.1981
568,526,39,18.02.1981
569,527,39,18.02.1981
570,528,39,18.02.1981
571,529,39,18.02.1981
572,530,39,18.02.1981
573,531,39,18.02.1981
574,532,39,18.02.1981
576,533,40,19.02.1981
577,534,40,19.02.1981
578,535,40,19.02.1981
579,536,40,19.02.1981
580,537,40,19.02.1981
581,538,40,19.02.1981
582,539,40,19.02.1981
583,540,40,19.02.1981
584,541,40,19.02.1981
585,542,40,19.02.1981
586,543,40,19.02.1981
587,544,40,19.02.1981
588,545,40,19.02.1981
589,546,40,19.02.1981
590,547,40,19.02.1981
591,548,40,19.02.1981
593,549,41,20.02.1981
594,550,41,20.02.1981
595,551,41,20.02.1981
596,552,41,20.02.1981
597,553,41,20.02.1981
598,554,41,20.02.1981
599,555,41,20.02.1981
600,556,41,20.02.1981
601,557,41,20.02.1981
602,558,41,20.02.1981
603,559,41,20.02.1981
604,560,41,20.02.1981
606,561,42,21.02.1981
607,562,42,21.02.1981
608,563,42,21.02.1981
609,564,42,21.02.1981
610,565,42,21.02.1981
611,566,42,21.02.1981
612,567,42,21.02.1981
613,568,42,21.02.1981
614,569,42,21.02.1981
615,570,42,21.02.1981
616,571,42,21.02.1981
617,572,42,21.02.1981
619,573,43,23.02.1981
620,574,43,23.02.1981
621,575,43,23.02.1981
622,576,43,23.02.1981
623,577,43,23.02.1981
624,578,43,23.02.1981
625,579,43,23.02.1981
626,580,43,23.02.1981
627,581,43,23.02.1981
628,582,43,23.02.1981
629,583,43,23.02.1981
630,584,43,23.02.1981
632,585,44,24.02.1981
633,586,44,24.02.1981
634,587,44,24.02.1981
635,588,44,24.02.1981
636,589,44,24.02.1981
637,590,44,24.02.1981
638,591,44,24.02.1981
639,592,44,24.02.1981
640,593,44,24.02.1981
641,594,44,24.02.1981
642,595,44,24.02.1981
643,596,44,24.02.1981
644,597,44,24.02.1981
645,598,44,24.02.1981
646,599,44,24.02.1981
647,600,44,24.02.1981
649,601,45,25.02.1981
650,602,45,25.02.1981
651,603,45,25.02.1981
652,604,45,25.02.1981
653,605,45,25.02.1981
654,606,45,25.02.1981
655,607,45,25.02.1981
656,608,45,25.02.1981
657,609,45,25.02.1981
658,610,45,25.02.1981
659,611,45,25.02.1981
660,612,45,25.02.1981
661,613,45,25.02.1981
662,614,45,25.02.1981
663,615,45,25.02.1981
664,616,45,25.02.1981
666,617,46,26.02.1981
667,618,46,26.02.1981
668,619,46,26.02.1981
669,620,46,26.02.1981
670,621,46,26.02.1981
671,622,46,26.02.1981
672,623,46,26.02.1981
673,624,46,26.02.1981
674,625,46,26.02.1981
675,626,46,26.02.1981
676,627,46,26.02.1981
677,628,46,26.02.1981
678,629,46,26.02.1981
679,630,46,26.02.1981
680,631,46,26.02.1981
681,632,46,26.02.1981
683,633,47,27.02.1981
684,634,47,27.02.1981
685,635,47,27.02.1981
686,636,47,27.02.1981
687,637,47,27.02.1981
688,638,47,27.02.1981
689,639,47,27.02.1981
690,640,47,27.02.1981
691,641,47,27.02.1981
692,642,47,27.02.1981
693,643,47,27.02.1981
694,644,47,27.02.1981
696,645,48,28.02.1981
697,646,48,28.02.1981
698,647,48,28.02.1981
699,648,48,28.02.1981
700,649,48,28.02.1981
701,650,48,28.02.1981
702,651,48,28.02.1981
703,652,48,28.02.1981
705,653,49,02.03.1981
706,654,49,02.03.1981
707,655,49,02.03.1981
708,656,49,02.03.1981
709,657,49,02.03.1981
710,658,49,02.03.1981
711,659,49,02.03.1981
712,660,49,02.03.1981
713,661,49,02.03.1981
714,662,49,02.03.1981
715,663,49,02.03.1981
716,664,49,02.03.1981
717,665,49,02.03.1981
718,666,49,02.03.1981
719,667,49,02.03.1981
720,668,49,02.03.1981
722,669,50,03.03.1981
723,670,50,03.03.1981
724,671,50,03.03.1981
725,672,50,03.03.1981
726,673,50,03.03.1981
727,674,50,03.03.1981
728,675,50,03.03.1981
729,676,50,03.03.1981
730,677,50,03.03.1981
731,678,50,03.03.1981
732,679,50,03.03.1981
733,680,50,03.03.1981
735,681,51,04.03.1981
736,682,51,04.03.1981
737,683,51,04.03.1981
738,684,51,04.03.1981
739,685,51,04.03.1981
740,686,51,04.03.1981
741,687,51,04.03.1981
742,688,51,04.03.1981
743,689,51,04.03.1981
744,690,51,04.03.1981
745,691,51,04.03.1981
746,692,51,04.03.1981
747,693,51,04.03.1981
748,694,51,04.03.1981
749,695,51,04.03.1981
750,696,51,04.03.1981
752,697,52,05.03.1981
753,698,52,05.03.1981
754,699,52,05.03.1981
755,700,52,05.03.1981
756,701,52,05.03.1981
757,702,52,05.03.1981
758,703,52,05.03.1981
759,704,52,05.03.1981
760,705,52,05.03.1981
761,706,52,05.03.1981
762,707,52,05.03.1981
763,708,52,05.03.1981
764,709,52,05.03.1981
765,710,52,05.03.1981
766,711,52,05.03.1981
767,712,52,05.03.1981
769,713,53,06.03.1981
770,714,53,06.03.1981
771,715,53,06.03.1981
772,716,53,06.03.1981
773,717,53,06.03.1981
774,718,53,06.03.1981
775,719,53,06.03.1981
776,720,53,06.03.1981
777,721,53,06.03.1981
778,722,53,06.03.1981
779,723,53,06.03.1981
780,724,53,06.03.1981
781,725,53,06.03.1981
782,726,53,06.03.1981
783,727,53,06.03.1981
784,728,53,06.03.1981
786,729,54,07.03.1981
787,730,54,07.03.1981
788,731,54,07.03.1981
789,732,54,07.03.1981
790,733,54,07.03.1981
791,734,54,07.03.1981
792,735,54,07.03.1981
793,736,54,07.03.1981
795,737,55,09.03.1981
796,738,55,09.03.1981
797,739,55,09.03.1981
798,740,55,09.03.1981
799,741,55,09.03.1981
800,742,55,09.03.1981
801,743,55,09.03.1981
802,744,55,09.03.1981
803,745,55,09.03.1981
804,746,55,09.03.1981
805,747,55,09.03.1981
806,748,55,09.03.1981
807,749,55,09.03.1981
808,750,55,09.03.1981
809,751,55,09.03.1981
810,752,55,09.03.1981
812,753,56,10.03.1981
813,754,56,10.03.1981
814,755,56,10.03.1981
815,756,56,10.03.1981
816,757,56,10.03.1981
817,758,56,10.03.1981
818,759,56,10.03.1981
819,760,56,10.03.1981
820,761,56,10.03.1981
821,762,56,10.03.1981
822,763,56,10.03.1981
823,764,56,10.03.1981
825,765,57,11.03.1981
826,766,57,11.03.1981
827,767,57,11.03.1981
828,768,57,11.03.1981
829,769,57,11.03.1981
830,770,57,11.03.1981
831,771,57,11.03.1981
832,772,57,11.03.1981
833,773,57,11.03.1981
834,774,57,11.03.1981
835,775,57,11.03.1981
836,776,57,11.03.1981
837,777,57,11.03.1981
838,778,57,11.03.1981
839,779,57,11.03.1981
840,780,57,11.03.1981
842,781,58,12.03.1981
843,782,58,12.03.1981
844,783,58,12.03.1981
845,784,58,12.03.1981
846,785,58,12.03.1981
847,786,58,12.03.1981
848,787,58,12.03.1981
849,788,58,12.03.1981
850,789,58,12.03.1981
851,790,58,12.03.1981
852,791,58,12.03.1981
853,792,58,12.03.1981
854,793,58,12.03.1981
855,794,58,12.03.1981
856,795,58,12.03.1981
857,796,58,12.03.1981
859,797,59,13.03.1981
860,798,59,13.03.1981
861,799,59,13.03.1981
862,800,59,13.03.1981
863,801,59,13.03.1981
864,802,59,13.03.1981
865,803,59,13.03.1981
866,804,59,13.03.1981
867,805,59,13.03.1981
868,806,59,13.03.1981
869,807,59,13.03.1981
870,808,59,13.03.1981
872,809,60,14.03.1981
873,810,60,14.03.1981
874,811,60,14.03.1981
875,812,60,14.03.1981
876,813,60,14.03.1981
877,814,60,14.03.1981
878,815,60,14.03.1981
879,816,60,14.03.1981
881,817,61,16.03.1981
882,818,61,16.03.1981
883,819,61,16.03.1981
884,820,61,16.03.1981
885,821,61,16.03.1981
886,822,61,16.03.1981
887,823,61,16.03.1981
888,824,61,16.03.1981
889,825,61,16.03.1981
890,826,61,16.03.1981
891,827,61,16.03.1981
892,828,61,16.03.1981
894,829,62,17.03.1981
895,830,62,17.03.1981
896,831,62,17.03.1981
897,832,62,17.03.1981
898,833,62,17.03.1981
899,834,62,17.03.1981
900,835,62,17.03.1981
901,836,62,17.03.1981
902,837,62,17.03.1981
903,838,62,17.03.1981
904,839,62,17.03.1981
905,840,62,17.03.1981
907,841,63,18.03.1981
908,842,63,18.03.1981
909,843,63,18.03.1981
910,844,63,18.03.1981
911,845,63,18.03.1981
912,846,63,18.03.1981
913,847,63,18.03.1981
914,848,63,18.03.1981
915,849,63,18.03.1981
916,850,63,18.03.1981
917,851,63,18.03.1981
918,852,63,18.03.1981
919,853,63,18.03.1981
920,854,63,18.03.1981
921,855,63,18.03.1981
922,856,63,18.03.1981
924,857,64,19.03.1981
925,858,64,19.03.1981
926,859,64,19.03.1981
927,860,64,19.03.1981
928,861,64,19.03.1981
929,862,64,19.03.1981
930,863,64,19.03.1981
931,864,64,19.03.1981
932,865,64,19.03.1981
933,866,64,19.03.1981
934,867,64,19.03.1981
935,868,64,19.03.1981
936,869,64,19.03.1981
937,870,64,19.03.1981
938,871,64,19.03.1981
939,872,64,19.03.1981
941,873,65,20.03.1981
942,874,65,20.03.1981
943,875,65,20.03.1981
944,876,65,20.03.1981
945,877,65,20.03.1981
946,878,65,20.03.1981
947,879,65,20.03.1981
948,880,65,20.03.1981
949,881,65,20.03.1981
950,882,65,20.03.1981
951,883,65,20.03.1981
952,884,65,20.03.1981
954,885,66,21.03.1981
955,886,66,21.03.1981
956,887,66,21.03.1981
957,888,66,21.03.1981
958,889,66,21.03.1981
959,890,66,21.03.1981
960,891,66,21.03.1981
961,892,66,21.03.1981
963,893,67,23.03.1981
964,894,67,23.03.1981
965,895,67,23.03.1981
966,896,67,23.03.1981
967,897,67,23.03.1981
968,898,67,23.03.1981
969,899,67,23.03.1981
970,900,67,23.03.1981
971,901,67,23.03.1981
972,902,67,23.03.1981
973,903,67,23.03.1981
974,904,67,23.03.1981
975,905,67,23.03.1981
976,906,67,23.03.1981
977,907,67,23.03.1981
978,908,67,23.03.1981
980,909,68,24.03.1981
981,910,68,24.03.1981
982,911,68,24.03.1981
983,912,68,24.03.1981
984,913,68,24.03.1981
985,914,68,24.03.1981
986,915,68,24.03.1981
987,916,68,24.03.1981
988,917,68,24.03.1981
989,918,68,24.03.1981
990,919,68,24.03.1981
991,920,68,24.03.1981
992,921,68,24.03.1981
993,922,68,24.03.1981
994,923,68,24.03.1981
995,924,68,24.03.1981
997,925,69,25.03.1981
998,926,69,25.03.1981
999,927,69,25.03.1981
1000,928,69,25.03.1981
1001,929,69,25.03.1981
1002,930,69,25.03.1981
1003,931,69,25.03.1981
1004,932,69,25.03.1981
1005,933,69,25.03.1981
1006,934,69,25.03.1981
1007,935,69,25.03.1981
1008,936,69,25.03.1981
1009,937,69,25.03.1981
1010,938,69,25.03.1981
1011,939,69,25.03.1981
1012,940,69,25.03.1981
1014,941,70,26.03.1981
1015,942,70,26.03.1981
1016,943,70,26.03.1981
1017,944,70,26.03.1981
1018,945,70,26.03.1981
1019,946,70,26.03.1981
1020,947,70,26.03.1981
1021,948,70,26.03.1981
1022,949,70,26.03.1981
1023,950,70,26.03.1981
1024,951,70,26.03.1981
1025,952,70,26.03.1981
1026,953,70,26.03.1981
1027,954,70,26.03.1981
1028,955,70,26.03.1981
1029,956,70,26.03.1981
1031,957,71,27.03.1981
1032,958,71,27.03.1981
1033,959,71,27.03.1981
1034,960,71,27.03.1981
1035,961,71,27.03.1981
1036,962,71,27.03.1981
1037,963,71,27.03.1981
1038,964,71,27.03.1981
1039,965,71,27.03.1981
1040,966,71,27.03.1981
1041,967,71,27.03.1981
1042,968,71,27.03.1981
1044,969,72,28.03.1981
1045,970,72,28.03.1981
1046,971,72,28.03.1981
1047,972,72,28.03.1981
1048,973,72,28.03.1981
1049,974,72,28.03.1981
1050,975,72,28.03.1981
1051,976,72,28.03.1981
1053,977,73,30.03.1981
1054,978,73,30.03.1981
1055,979,73,30.03.1981
1056,980,73,30.03.1981
1057,981,73,30.03.1981
1058,982,73,30.03.1981
1059,983,73,30.03.1981
1060,984,73,30.03.1981
1061,985,73,30.03.1981
1062,986,73,30.03.1981
1063,987,73,30.03.1981
1064,988,73,30.03.1981
1065,989,73,30.03.1981
1066,990,73,30.03.1981
1067,991,73,30.03.1981
1068,992,73,30.03.1981
1070,993,74,31.03.1981
1071,994,74,31.03.1981
1072,995,74,31.03.1981
1073,996,74,31.03.1981
1074,997,74,31.03.1981
1075,998,74,31.03.1981
1076,999,74,31.03.1981
1077,1000,74,31.03.1981
1078,1001,74,31.03.1981
1079,1002,74,31.03.1981
1080,1003,74,31.03.1981
1081,1004,74,31.03.1981
1082,1005,74,31.03.1981
1083,1006,74,31.03.1981
1084,1007,74,31.03.1981
1085,1008,74,31.03.1981
1087,1009,75,01.04.1981
1088,1010,75,01.04.1981
1089,1011,75,01.04.1981
1090,1012,75,01.04.1981
1091,1013,75,01.04.1981
1092,1014,75,01.04.1981
1093,1015,75,01.04.1981
1094,1016,75,01.04.1981
1095,1017,75,01.04.1981
1096,1018,75,01.04.1981
1097,1019,75,01.04.1981
1098,1020,75,01.04.1981
1099,1021,75,01.04.1981
1100,1022,75,01.04.1981
1101,1023,75,01.04.1981
1102,1024,75,01.04.1981
1104,1025,76,02.04.1981
1105,1026,76,02.04.1981
1106,1027,76,02.04.1981
1107,1028,76,02.04.1981
1108,1029,76,02.04.1981
1109,1030,76,02.04.1981
1110,1031,76,02.04.1981
1111,1032,76,02.04.1981
1112,1033,76,02.04.1981
1113,1034,76,02.04.1981
1114,1035,76,02.04.1981
1115,1036,76,02.04.1981
1116,1037,76,02.04.1981
1117,1038,76,02.04.1981
1118,1039,76,02.04.1981
1119,1040,76,02.04.1981
1121,1041,77,03.04.1981
1122,1042,77,03.04.1981
1123,1043,77,03.04.1981
1124,1044,77,03.04.1981
1125,1045,77,03.04.1981
1126,1046,77,03.04.1981
1127,1047,77,03.04.1981
1128,1048,77,03.04.1981
1129,1049,77,03.04.1981
1130,1050,77,03.04.1981
1131,1051,77,03.04.1981
1132,1052,77,03.04.1981
1134,1053,78,04.04.1981
1135,1054,78,04.04.1981
1136,1055,78,04.04.1981
1137,1056,78,04.04.1981
1138,1057,78,04.04.1981
1139,1058,78,04.04.1981
1140,1059,78,04.04.1981
1141,1060,78,04.04.1981
