suffix,page,issue,date
309,246,60,19.02.1900
311,247,61,20.02.1900
312,248,61,20.02.1900
313,249,61,20.02.1900
314,250,61,20.02.1900
316,251,62,20.02.1900
317,252,62,20.02.1900
318,253,62,20.02.1900
319,254,62,20.02.1900
321,255,63,21.02.1900
322,256,63,21.02.1900
323,257,63,21.02.1900
324,258,63,21.02.1900
326,259,64,21.02.1900
327,260,64,21.02.1900
328,261,64,21.02.1900
329,262,64,21.02.1900
331,263,65,22.02.1900
332,264,65,22.02.1900
333,265,65,22.02.1900
334,266,65,22.02.1900
336,267,66,23.02.1900
337,268,66,23.02.1900
338,269,66,23.02.1900
339,270,66,23.02.1900
341,271,67,24.02.1900
342,272,67,24.02.1900
343,273,67,24.02.1900
344,274,67,24.02.1900
346,275,68,24.02.1900
347,276,68,24.02.1900
348,277,68,24.02.1900
349,278,68,24.02.1900
351,279,69,26.02.1900
352,280,69,26.02.1900
353,281,69,26.02.1900
354,282,69,26.02.1900
356,283,70,26.02.1900
357,284,70,26.02.1900
358,285,70,26.02.1900
359,286,70,26.02.1900
361,287,71,27.02.1900
362,288,71,27.02.1900
363,289,71,27.02.1900
364,290,71,27.02.1900
366,291,72,27.02.1900
367,292,72,27.02.1900
368,293,72,27.02.1900
369,294,72,27.02.1900
371,295,73,28.02.1900
372,296,73,28.02.1900
373,297,73,28.02.1900
374,298,73,28.02.1900
376,299,74,28.02.1900
377,300,74,28.02.1900
378,301,74,28.02.1900
379,302,74,28.02.1900
381,303,75,01.03.1900
382,304,75,01.03.1900
383,305,75,01.03.1900
384,306,75,01.03.1900
386,307,76,01.03.1900
387,308,76,01.03.1900
388,309,76,01.03.1900
389,310,76,01.03.1900
391,311,77,02.03.1900
392,312,77,02.03.1900
393,313,77,02.03.1900
394,314,77,02.03.1900
396,315,78,03.03.1900
397,316,78,03.03.1900
398,317,78,03.03.1900
399,318,78,03.03.1900
401,319,79,03.03.1900
402,320,79,03.03.1900
403,321,79,03.03.1900
404,322,79,03.03.1900
406,323,80,05.03.1900
407,324,80,05.03.1900
408,325,80,05.03.1900
409,326,80,05.03.1900
411,327,81,06.03.1900
412,328,81,06.03.1900
413,329,81,06.03.1900
414,330,81,06.03.1900
416,331,82,06.03.1900
417,332,82,06.03.1900
418,333,82,06.03.1900
419,334,82,06.03.1900
421,335,83,07.03.1900
422,336,83,07.03.1900
423,337,83,07.03.1900
424,338,83,07.03.1900
426,339,84,07.03.1900
427,340,84,07.03.1900
428,341,84,07.03.1900
429,342,84,07.03.1900
431,343,85,08.03.1900
432,344,85,08.03.1900
433,345,85,08.03.1900
434,346,85,08.03.1900
436,347,86,08.03.1900
437,348,86,08.03.1900
438,349,86,08.03.1900
439,350,86,08.03.1900
441,351,87,09.03.1900
442,352,87,09.03.1900
443,353,87,09.03.1900
444,354,87,09.03.1900
446,355,88,09.03.1900
447,356,88,09.03.1900
448,357,88,09.03.1900
449,358,88,09.03.1900
451,359,89,10.03.1900
452,360,89,10.03.1900
453,361,89,10.03.1900
454,362,89,10.03.1900
456,363,90,10.03.1900
457,364,90,10.03.1900
458,365,90,10.03.1900
459,366,90,10.03.1900
461,367,91,12.03.1900
462,368,91,12.03.1900
463,369,91,12.03.1900
464,370,91,12.03.1900
466,371,92,12.03.1900
467,372,92,12.03.1900
468,373,92,12.03.1900
469,374,92,12.03.1900
471,375,93,13.03.1900
472,376,93,13.03.1900
473,377,93,13.03.1900
474,378,93,13.03.1900
476,379,94,13.03.1900
477,380,94,13.03.1900
478,381,94,13.03.1900
479,382,94,13.03.1900
481,383,95,14.03.1900
482,384,95,14.03.1900
483,385,95,14.03.1900
484,386,95,14.03.1900
486,387,96,15.03.1900
487,388,96,15.03.1900
488,389,96,15.03.1900
489,390,96,15.03.1900
491,391,97,15.03.1900
492,392,97,15.03.1900
493,393,97,15.03.1900
494,394,97,15.03.1900
496,395,98,16.03.1900
497,396,98,16.03.1900
498,397,98,16.03.1900
499,398,98,16.03.1900
501,399,99,16.03.1900
502,400,99,16.03.1900
503,401,99,16.03.1900
504,402,99,16.03.1900
506,403,100,17.03.1900
507,404,100,17.03.1900
508,405,100,17.03.1900
509,406,100,17.03.1900
511,407,101,17.03.1900
512,408,101,17.03.1900
513,409,101,17.03.1900
514,410,101,17.03.1900
516,411,102,19.03.1900
517,412,102,19.03.1900
518,413,102,19.03.1900
519,414,102,19.03.1900
521,415,103,19.03.1900
522,416,103,19.03.1900
523,417,103,19.03.1900
524,418,103,19.03.1900
526,419,104,20.03.1900
527,420,104,20.03.1900
528,421,104,20.03.1900
529,422,104,20.03.1900
531,423,105,21.03.1900
532,424,105,21.03.1900
533,425,105,21.03.1900
534,426,105,21.03.1900
536,427,106,21.03.1900
537,428,106,21.03.1900
538,429,106,21.03.1900
539,430,106,21.03.1900
541,431,107,22.03.1900
542,432,107,22.03.1900
543,433,107,22.03.1900
544,434,107,22.03.1900
546,435,108,22.03.1900
547,436,108,22.03.1900
548,437,108,22.03.1900
549,438,108,22.03.1900
551,439,109,23.03.1900
552,440,109,23.03.1900
553,441,109,23.03.1900
554,442,109,23.03.1900
556,443,110,23.03.1900
557,444,110,23.03.1900
558,445,110,23.03.1900
559,446,110,23.03.1900
561,447,111,24.03.1900
562,448,111,24.03.1900
563,449,111,24.03.1900
564,450,111,24.03.1900
566,451,112,24.03.1900
567,452,112,24.03.1900
568,453,112,24.03.1900
569,454,112,24.03.1900
571,455,113,26.03.1900
572,456,113,26.03.1900
573,457,113,26.03.1900
574,458,113,26.03.1900
576,459,114,27.03.1900
577,460,114,27.03.1900
578,461,114,27.03.1900
579,462,114,27.03.1900
581,463,115,27.03.1900
582,464,115,27.03.1900
583,465,115,27.03.1900
584,466,115,27.03.1900
586,467,116,28.03.1900
587,468,116,28.03.1900
588,469,116,28.03.1900
589,470,116,28.03.1900
591,471,117,28.03.1900
592,472,117,28.03.1900
593,473,117,28.03.1900
594,474,117,28.03.1900
596,475,118,29.03.1900
597,476,118,29.03.1900
598,477,118,29.03.1900
599,478,118,29.03.1900
601,479,119,29.03.1900
602,480,119,29.03.1900
603,481,119,29.03.1900
604,482,119,29.03.1900
606,483,120,30.03.1900
607,484,120,30.03.1900
608,485,120,30.03.1900
609,486,120,30.03.1900
611,487,121,30.03.1900
612,488,121,30.03.1900
613,489,121,30.03.1900
614,490,121,30.03.1900
616,491,122,31.03.1900
617,492,122,31.03.1900
618,493,122,31.03.1900
619,494,122,31.03.1900
621,495,123,02.04.1900
622,496,123,02.04.1900
623,497,123,02.04.1900
624,498,123,02.04.1900
626,499,124,02.04.1900
627,500,124,02.04.1900
628,501,124,02.04.1900
629,502,124,02.04.1900
631,503,125,03.04.1900
632,504,125,03.04.1900
633,505,125,03.04.1900
634,506,125,03.04.1900
636,507,126,04.04.1900
637,508,126,04.04.1900
638,509,126,04.04.1900
639,510,126,04.04.1900
641,511,127,04.04.1900
642,512,127,04.04.1900
643,513,127,04.04.1900
644,514,127,04.04.1900
646,515,128,05.04.1900
647,516,128,05.04.1900
648,517,128,05.04.1900
649,518,128,05.04.1900
651,519,129,05.04.1900
652,520,129,05.04.1900
653,521,129,05.04.1900
654,522,129,05.04.1900
656,523,130,06.04.1900
657,524,130,06.04.1900
658,525,130,06.04.1900
659,526,130,06.04.1900
661,527,131,07.04.1900
662,528,131,07.04.1900
663,529,131,07.04.1900
664,530,131,07.04.1900
666,531,132,07.04.1900
667,532,132,07.04.1900
668,533,132,07.04.1900
669,534,132,07.04.1900
671,535,133,09.04.1900
672,536,133,09.04.1900
673,537,133,09.04.1900
674,538,133,09.04.1900
676,539,134,10.04.1900
677,540,134,10.04.1900
678,541,134,10.04.1900
679,542,134,10.04.1900
681,543,135,10.04.1900
682,544,135,10.04.1900
683,545,135,10.04.1900
684,546,135,10.04.1900
686,547,136,11.04.1900
687,548,136,11.04.1900
688,549,136,11.04.1900
689,550,136,11.04.1900
691,551,137,11.04.1900
692,552,137,11.04.1900
693,553,137,11.04.1900
694,554,137,11.04.1900
696,555,138,12.04.1900
697,556,138,12.04.1900
698,557,138,12.04.1900
699,558,138,12.04.1900
701,559,139,12.04.1900
702,560,139,12.04.1900
703,561,139,12.04.1900
704,562,139,12.04.1900
706,563,140,14.04.1900
707,564,140,14.04.1900
708,565,140,14.04.1900
709,566,140,14.04.1900
711,567,141,14.04.1900
712,568,141,14.04.1900
713,569,141,14.04.1900
714,570,141,14.04.1900
716,571,142,17.04.1900
717,572,142,17.04.1900
718,573,142,17.04.1900
719,574,142,17.04.1900
721,575,143,18.04.1900
722,576,143,18.04.1900
723,577,143,18.04.1900
724,578,143,18.04.1900
726,579,144,18.04.1900
727,580,144,18.04.1900
728,581,144,18.04.1900
729,582,144,18.04.1900
731,583,145,19.04.1900
732,584,145,19.04.1900
733,585,145,19.04.1900
734,586,145,19.04.1900
736,587,146,19.04.1900
737,588,146,19.04.1900
738,589,146,19.04.1900
739,590,146,19.04.1900
741,591,147,20.04.1900
742,592,147,20.04.1900
743,593,147,20.04.1900
744,594,147,20.04.1900
746,595,148,20.04.1900
747,596,148,20.04.1900
748,597,148,20.04.1900
749,598,148,20.04.1900
751,599,149,21.04.1900
752,600,149,21.04.1900
753,601,149,21.04.1900
754,602,149,21.04.1900
756,603,150,23.04.1900
757,604,150,23.04.1900
758,605,150,23.04.1900
759,606,150,23.04.1900
761,607,151,24.04.1900
762,608,151,24.04.1900
763,609,151,24.04.1900
764,610,151,24.04.1900
766,611,152,24.04.1900
767,612,152,24.04.1900
768,613,152,24.04.1900
769,614,152,24.04.1900
771,615,153,25.04.1900
772,616,153,25.04.1900
773,617,153,25.04.1900
774,618,153,25.04.1900
776,619,154,26.04.1900
777,620,154,26.04.1900
778,621,154,26.04.1900
779,622,154,26.04.1900
781,623,155,27.04.1900
782,624,155,27.04.1900
783,625,155,27.04.1900
784,626,155,27.04.1900
786,627,156,27.04.1900
787,628,156,27.04.1900
788,629,156,27.04.1900
789,630,156,27.04.1900
791,631,157,28.04.1900
792,632,157,28.04.1900
793,633,157,28.04.1900
794,634,157,28.04.1900
796,635,158,28.04.1900
797,636,158,28.04.1900
798,637,158,28.04.1900
799,638,158,28.04.1900
801,639,159,30.04.1900
802,640,159,30.04.1900
803,641,159,30.04.1900
804,642,159,30.04.1900
806,643,160,01.05.1900
807,644,160,01.05.1900
808,645,160,01.05.1900
809,646,160,01.05.1900
811,647,161,02.05.1900
812,648,161,02.05.1900
813,649,161,02.05.1900
814,650,161,02.05.1900
816,651,162,02.05.1900
817,652,162,02.05.1900
818,653,162,02.05.1900
819,654,162,02.05.1900
821,655,163,03.05.1900
822,656,163,03.05.1900
823,657,163,03.05.1900
824,658,163,03.05.1900
826,659,164,04.05.1900
827,660,164,04.05.1900
828,661,164,04.05.1900
829,662,164,04.05.1900
831,663,165,04.05.1900
832,664,165,04.05.1900
833,665,165,04.05.1900
834,666,165,04.05.1900
836,667,166,05.05.1900
837,668,166,05.05.1900
838,669,166,05.05.1900
839,670,166,05.05.1900
841,671,167,07.05.1900
842,672,167,07.05.1900
843,673,167,07.05.1900
844,674,167,07.05.1900
846,675,168,08.05.1900
847,676,168,08.05.1900
848,677,168,08.05.1900
849,678,168,08.05.1900
851,679,169,09.05.1900
852,680,169,09.05.1900
853,681,169,09.05.1900
854,682,169,09.05.1900
856,683,170,09.05.1900
857,684,170,09.05.1900
858,685,170,09.05.1900
859,686,170,09.05.1900
861,687,171,10.05.1900
862,688,171,10.05.1900
863,689,171,10.05.1900
864,690,171,10.05.1900
866,691,172,10.05.1900
867,692,172,10.05.1900
868,693,172,10.05.1900
869,694,172,10.05.1900
871,695,173,11.05.1900
872,696,173,11.05.1900
873,697,173,11.05.1900
874,698,173,11.05.1900
876,699,174,11.05.1900
877,700,174,11.05.1900
878,701,174,11.05.1900
879,702,174,11.05.1900
881,703,175,12.05.1900
882,704,175,12.05.1900
883,705,175,12.05.1900
884,706,175,12.05.1900
886,707,176,14.05.1900
887,708,176,14.05.1900
888,709,176,14.05.1900
889,710,176,14.05.1900
891,711,177,15.05.1900
892,712,177,15.05.1900
893,713,177,15.05.1900
894,714,177,15.05.1900
896,715,178,16.05.1900
897,716,178,16.05.1900
898,717,178,16.05.1900
899,718,178,16.05.1900
901,719,179,16.05.1900
902,720,179,16.05.1900
903,721,179,16.05.1900
904,722,179,16.05.1900
906,723,180,17.05.1900
907,724,180,17.05.1900
908,725,180,17.05.1900
909,726,180,17.05.1900
911,727,181,17.05.1900
912,728,181,17.05.1900
913,729,181,17.05.1900
914,730,181,17.05.1900
916,731,182,18.05.1900
917,732,182,18.05.1900
918,733,182,18.05.1900
919,734,182,18.05.1900
921,735,183,19.05.1900
922,736,183,19.05.1900
923,737,183,19.05.1900
924,738,183,19.05.1900
926,739,184,21.05.1900
927,740,184,21.05.1900
928,741,184,21.05.1900
929,742,184,21.05.1900
931,743,185,22.05.1900
932,744,185,22.05.1900
933,745,185,22.05.1900
934,746,185,22.05.1900
936,747,186,22.05.1900
937,748,186,22.05.1900
938,749,186,22.05.1900
939,750,186,22.05.1900
941,751,187,23.05.1900
942,752,187,23.05.1900
943,753,187,23.05.1900
944,754,187,23.05.1900
946,755,188,23.05.1900
947,756,188,23.05.1900
948,757,188,23.05.1900
949,758,188,23.05.1900
951,759,189,25.05.1900
952,760,189,25.05.1900
953,761,189,25.05.1900
954,762,189,25.05.1900
956,763,190,26.05.1900
957,764,190,26.05.1900
958,765,190,26.05.1900
959,766,190,26.05.1900
961,767,191,26.05.1900
962,768,191,26.05.1900
963,769,191,26.05.1900
964,770,191,26.05.1900
966,771,192,28.05.1900
967,772,192,28.05.1900
968,773,192,28.05.1900
969,774,192,28.05.1900
971,775,193,29.05.1900
972,776,193,29.05.1900
973,777,193,29.05.1900
974,778,193,29.05.1900
976,779,194,29.05.1900
977,780,194,29.05.1900
978,781,194,29.05.1900
979,782,194,29.05.1900
981,783,195,30.05.1900
982,784,195,30.05.1900
983,785,195,30.05.1900
984,786,195,30.05.1900
986,787,196,30.05.1900
987,788,196,30.05.1900
988,789,196,30.05.1900
989,790,196,30.05.1900
991,791,197,31.05.1900
992,792,197,31.05.1900
993,793,197,31.05.1900
994,794,197,31.05.1900
996,795,198,01.06.1900
997,796,198,01.06.1900
998,797,198,01.06.1900
999,798,198,01.06.1900
1001,799,199,02.06.1900
1002,800,199,02.06.1900
1003,801,199,02.06.1900
1004,802,199,02.06.1900
1006,803,200,02.06.1900
1007,804,200,02.06.1900
1008,805,200,02.06.1900
1009,806,200,02.06.1900
1011,807,201,04.06.1900
1012,808,201,04.06.1900
1013,809,201,04.06.1900
1014,810,201,04.06.1900
1016,811,202,05.06.1900
1017,812,202,05.06.1900
1018,813,202,05.06.1900
1019,814,202,05.06.1900
1021,815,203,06.06.1900
1022,816,203,06.06.1900
1023,817,203,06.06.1900
1024,818,203,06.06.1900
1026,819,204,06.06.1900
1027,820,204,06.06.1900
1028,821,204,06.06.1900
1029,822,204,06.06.1900
1031,823,205,07.06.1900
1032,824,205,07.06.1900
1033,825,205,07.06.1900
1034,826,205,07.06.1900
1036,827,206,08.06.1900
1037,828,206,08.06.1900
1038,829,206,08.06.1900
1039,830,206,08.06.1900
1041,831,207,09.06.1900
1042,832,207,09.06.1900
1043,833,207,09.06.1900
1044,834,207,09.06.1900
1046,835,208,09.06.1900
1047,836,208,09.06.1900
1048,837,208,09.06.1900
1049,838,208,09.06.1900
1051,839,209,11.06.1900
1052,840,209,11.06.1900
1053,841,209,11.06.1900
1054,842,209,11.06.1900
1056,843,210,11.06.1900
1057,844,210,11.06.1900
1058,845,210,11.06.1900
1059,846,210,11.06.1900
1061,847,211,12.06.1900
1062,848,211,12.06.1900
1063,849,211,12.06.1900
1064,850,211,12.06.1900
1066,851,212,12.06.1900
1067,852,212,12.06.1900
1068,853,212,12.06.1900
1069,854,212,12.06.1900
1071,855,213,13.06.1900
1072,856,213,13.06.1900
1073,857,213,13.06.1900
1074,858,213,13.06.1900
1076,859,214,13.06.1900
1077,860,214,13.06.1900
1078,861,214,13.06.1900
1079,862,214,13.06.1900
1081,863,215,14.06.1900
1082,864,215,14.06.1900
1083,865,215,14.06.1900
1084,866,215,14.06.1900
1086,867,216,15.06.1900
1087,868,216,15.06.1900
1088,869,216,15.06.1900
1089,870,216,15.06.1900
1091,871,217,16.06.1900
1092,872,217,16.06.1900
1093,873,217,16.06.1900
1094,874,217,16.06.1900
1096,875,218,16.06.1900
1097,876,218,16.06.1900
1098,877,218,16.06.1900
1099,878,218,16.06.1900
1101,879,219,18.06.1900
1102,880,219,18.06.1900
1103,881,219,18.06.1900
1104,882,219,18.06.1900
1106,883,220,18.06.1900
1107,884,220,18.06.1900
1108,885,220,18.06.1900
1109,886,220,18.06.1900
1111,887,221,19.06.1900
1112,888,221,19.06.1900
1113,889,221,19.06.1900
1114,890,221,19.06.1900
1116,891,222,19.06.1900
1117,892,222,19.06.1900
1118,893,222,19.06.1900
1119,894,222,19.06.1900
1121,895,223,20.06.1900
1122,896,223,20.06.1900
1123,897,223,20.06.1900
1124,898,223,20.06.1900
1126,899,224,21.06.1900
1127,900,224,21.06.1900
1128,901,224,21.06.1900
1129,902,224,21.06.1900
1131,903,225,21.06.1900
1132,904,225,21.06.1900
1133,905,225,21.06.1900
1134,906,225,21.06.1900
1136,907,226,22.06.1900
1137,908,226,22.06.1900
1138,909,226,22.06.1900
1139,910,226,22.06.1900
1141,911,227,23.06.1900
1142,912,227,23.06.1900
1143,913,227,23.06.1900
1144,914,227,23.06.1900
1146,915,228,25.06.1900
1147,916,228,25.06.1900
1148,917,228,25.06.1900
1149,918,228,25.06.1900
1151,919,229,25.06.1900
1152,920,229,25.06.1900
1153,921,229,25.06.1900
1154,922,229,25.06.1900
1156,923,230,26.06.1900
1157,924,230,26.06.1900
1158,925,230,26.06.1900
1159,926,230,26.06.1900
1161,927,231,26.06.1900
1162,928,231,26.06.1900
1163,929,231,26.06.1900
1164,930,231,26.06.1900
1166,931,232,27.06.1900
1167,932,232,27.06.1900
1168,933,232,27.06.1900
1169,934,232,27.06.1900
1171,935,233,28.06.1900
1172,936,233,28.06.1900
1173,937,233,28.06.1900
1174,938,233,28.06.1900
1176,939,234,29.06.1900
1177,940,234,29.06.1900
1178,941,234,29.06.1900
1179,942,234,29.06.1900
1181,943,235,29.06.1900
1182,944,235,29.06.1900
1183,945,235,29.06.1900
1184,946,235,29.06.1900
1186,947,236,30.06.1900
1187,948,236,30.06.1900
1188,949,236,30.06.1900
1189,950,236,30.06.1900
1191,951,237,30.06.1900
1192,952,237,30.06.1900
1193,953,237,30.06.1900
1194,954,237,30.06.1900
1196,955,238,02.07.1900
1197,956,238,02.07.1900
1198,957,238,02.07.1900
1199,958,238,02.07.1900
1201,959,239,03.07.1900
1202,960,239,03.07.1900
1203,961,239,03.07.1900
1204,962,239,03.07.1900
1206,963,240,04.07.1900
1207,964,240,04.07.1900
1208,965,240,04.07.1900
1209,966,240,04.07.1900
1211,967,241,05.07.1900
1212,968,241,05.07.1900
1213,969,241,05.07.1900
1214,970,241,05.07.1900
1216,971,242,05.07.1900
1217,972,242,05.07.1900
1218,973,242,05.07.1900
1219,974,242,05.07.1900
1221,975,243,06.07.1900
1222,976,243,06.07.1900
1223,977,243,06.07.1900
1224,978,243,06.07.1900
1226,979,244,07.07.1900
1227,980,244,07.07.1900
1228,981,244,07.07.1900
1229,982,244,07.07.1900
1231,983,245,07.07.1900
1232,984,245,07.07.1900
1233,985,245,07.07.1900
1234,986,245,07.07.1900
1236,987,246,09.07.1900
1237,988,246,09.07.1900
1238,989,246,09.07.1900
1239,990,246,09.07.1900
1241,991,247,10.07.1900
1242,992,247,10.07.1900
1243,993,247,10.07.1900
1244,994,247,10.07.1900
1246,995,248,11.07.1900
1247,996,248,11.07.1900
1248,997,248,11.07.1900
1249,998,248,11.07.1900
1251,999,249,11.07.1900
1252,1000,249,11.07.1900
1253,1001,249,11.07.1900
1254,1002,249,11.07.1900
1256,1003,250,12.07.1900
1257,1004,250,12.07.1900
1258,1005,250,12.07.1900
1259,1006,250,12.07.1900
1261,1007,251,12.07.1900
1262,1008,251,12.07.1900
1263,1009,251,12.07.1900
1264,1010,251,12.07.1900
1266,1011,252,13.07.1900
1267,1012,252,13.07.1900
1268,1013,252,13.07.1900
1269,1014,252,13.07.1900
1271,1015,253,14.07.1900
1272,1016,253,14.07.1900
1273,1017,253,14.07.1900
1274,1018,253,14.07.1900
1276,1019,254,16.07.1900
1277,1020,254,16.07.1900
1278,1021,254,16.07.1900
1279,1022,254,16.07.1900
1281,1023,255,17.07.1900
1282,1024,255,17.07.1900
1283,1025,255,17.07.1900
1284,1026,255,17.07.1900
1286,1027,256,17.07.1900
1287,1028,256,17.07.1900
1288,1029,256,17.07.1900
1289,1030,256,17.07.1900
1291,1031,257,18.07.1900
1292,1032,257,18.07.1900
1293,1033,257,18.07.1900
1294,1034,257,18.07.1900
1296,1035,258,19.07.1900
1297,1036,258,19.07.1900
1298,1037,258,19.07.1900
1299,1038,258,19.07.1900
1301,1039,259,20.07.1900
1302,1040,259,20.07.1900
1303,1041,259,20.07.1900
1304,1042,259,20.07.1900
1306,1043,260,21.07.1900
1307,1044,260,21.07.1900
1308,1045,260,21.07.1900
1309,1046,260,21.07.1900
1311,1047,261,23.07.1900
1312,1048,261,23.07.1900
1313,1049,261,23.07.1900
1314,1050,261,23.07.1900
1316,1051,262,24.07.1900
